[Name]
Series 1 at /POLYLINE:Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
1.52997148e+000, -1.76001641e+004
1.51814604e+000, -1.75760840e+004
1.50646520e+000, -1.75508340e+004
1.49493349e+000, -1.75239688e+004
1.48354328e+000, -1.74963301e+004
1.47227538e+000, -1.74678203e+004
1.46108019e+000, -1.74384805e+004
1.44991565e+000, -1.74083926e+004
1.43878233e+000, -1.73782324e+004
1.42768919e+000, -1.73483594e+004
1.41668868e+000, -1.73172188e+004
1.40577018e+000, -1.72842285e+004
1.39486694e+000, -1.72546406e+004
1.38397360e+000, -1.72242598e+004
1.37308729e+000, -1.71930820e+004
1.36220300e+000, -1.71614453e+004
1.35131228e+000, -1.71297324e+004
1.34041536e+000, -1.70970781e+004
1.32951248e+000, -1.70636406e+004
1.31860483e+000, -1.70310410e+004
1.30769312e+000, -1.70004180e+004
1.29677713e+000, -1.69710156e+004
1.28585696e+000, -1.69428887e+004
1.27493131e+000, -1.69158574e+004
1.26400042e+000, -1.68893984e+004
1.25306451e+000, -1.68635391e+004
1.24212325e+000, -1.68384473e+004
1.23117614e+000, -1.68138184e+004
1.22021723e+000, -1.67896895e+004
1.20924020e+000, -1.67660703e+004
1.19820619e+000, -1.67431406e+004
1.18709540e+000, -1.67192793e+004
1.17590451e+000, -1.66957852e+004
1.16463161e+000, -1.66747520e+004
1.15327501e+000, -1.66536465e+004
1.14183629e+000, -1.66317070e+004
1.13031960e+000, -1.66121465e+004
1.11872828e+000, -1.65922031e+004
1.10706472e+000, -1.65732168e+004
1.09533060e+000, -1.65521563e+004
1.08352613e+000, -1.65301914e+004
1.07165098e+000, -1.65091875e+004
1.05970383e+000, -1.64885566e+004
1.04768300e+000, -1.64681992e+004
1.03558934e+000, -1.64488926e+004
1.02343261e+000, -1.64300684e+004
1.01125932e+000, -1.64125762e+004
9.99113500e-001, -1.63964590e+004
9.87042785e-001, -1.63799727e+004
9.75006104e-001, -1.63626924e+004
9.62985218e-001, -1.63448047e+004
9.50960517e-001, -1.63265488e+004
9.38933313e-001, -1.63064297e+004
9.26905751e-001, -1.62855938e+004
9.14870441e-001, -1.62658486e+004
9.02828097e-001, -1.62455137e+004
8.90782535e-001, -1.62268828e+004
8.78740907e-001, -1.62060137e+004
8.66711318e-001, -1.61839199e+004
8.54702473e-001, -1.61624463e+004
8.42724741e-001, -1.61414141e+004
8.30792308e-001, -1.61207314e+004
8.18916440e-001, -1.61004893e+004
8.07106912e-001, -1.60801533e+004
7.95336664e-001, -1.60589287e+004
7.83595085e-001, -1.60380430e+004
7.71898925e-001, -1.60186582e+004
