[Name]
Series 1 at Polyline 1

[Data]
X [ m ],Pressure [ Pa ]
7.37402678e-001, -7.38472534e+002
7.26171255e-001, -7.40142883e+002
7.15004027e-001, -7.41948364e+002
7.03874469e-001, -7.44372681e+002
6.92769289e-001, -7.46167603e+002
6.81701243e-001, -7.48124634e+002
6.70660317e-001, -7.49721558e+002
6.59646213e-001, -7.51568359e+002
6.48650765e-001, -7.53760071e+002
6.37669861e-001, -7.55881104e+002
6.26699626e-001, -7.58021729e+002
6.15707815e-001, -7.60096313e+002
6.04683995e-001, -7.62084045e+002
5.93636155e-001, -7.64143494e+002
5.82577467e-001, -7.66544250e+002
5.71528018e-001, -7.69239807e+002
5.60500860e-001, -7.72114136e+002
5.49486578e-001, -7.74373413e+002
5.38503110e-001, -7.77288757e+002
5.27570903e-001, -7.80461914e+002
5.16711652e-001, -7.83453369e+002
5.05947411e-001, -7.85958740e+002
4.95291114e-001, -7.88912048e+002
4.84636545e-001, -7.92031433e+002
4.73949999e-001, -7.95058899e+002
4.63241041e-001, -7.98299072e+002
4.52502221e-001, -8.01654785e+002
4.41729635e-001, -8.05024109e+002
4.30898845e-001, -8.08796448e+002
4.20019120e-001, -8.12652954e+002
4.09105927e-001, -8.16226196e+002
3.98188949e-001, -8.20323059e+002
3.87288451e-001, -8.24350159e+002
3.76415819e-001, -8.28141724e+002
3.65578085e-001, -8.32616333e+002
3.54810059e-001, -8.37240173e+002
3.44147176e-001, -8.41850342e+002
3.33594978e-001, -8.46746765e+002
3.22961003e-001, -8.51774109e+002
3.12241852e-001, -8.56742188e+002
3.01483154e-001, -8.61985229e+002
2.90728122e-001, -8.67164978e+002
2.79999465e-001, -8.72974182e+002
2.69265682e-001, -8.78991638e+002
2.58542895e-001, -8.85314758e+002
2.47786731e-001, -8.92097595e+002
2.37050682e-001, -8.99875427e+002
2.26388380e-001, -9.07471741e+002
2.15870783e-001, -9.15997864e+002
2.05342978e-001, -9.26494568e+002
1.94729894e-001, -9.38761047e+002
1.84100598e-001, -9.52196594e+002
1.73459128e-001, -9.66489075e+002
1.62845612e-001, -9.81614075e+002
1.52198449e-001, -9.97226807e+002
1.41571328e-001, -1.01323480e+003
1.31021306e-001, -1.03023474e+003
1.20632343e-001, -1.04884644e+003
1.10194698e-001, -1.06974829e+003
9.96861234e-002, -1.09112915e+003
8.91894996e-002, -1.11397986e+003
7.87632614e-002, -1.15696753e+003
6.82968497e-002, -1.24437891e+003
5.79397045e-002, -1.35099707e+003
4.78219874e-002, -1.46892676e+003
3.77026498e-002, -1.63519897e+003
2.77663730e-002, -1.97804150e+003
1.82450525e-002, -2.35604028e+003
9.61389393e-003, -2.06826074e+003
2.82186363e-003, -9.50375854e+002
0.00000000e+000, 1.08391602e+003
4.86586010e-003, 1.55857654e+003
1.31091028e-002, 1.52094128e+003


